"","id","scrape_id","host_id","host_name","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month"
"848",18886142,20191121092348,131605915,"Andrew",2017-05-23,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Easton",NA,"City of Bristol","England","BS5 6HU","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46887,-2.56581,FALSE,"House","Entire home/apt",6,1,3,3,"Real Bed","{Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,Heating,""Suitable for events"",Washer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard""}",NA,"$150.00",NA,NA,NA,"$50.00",1,"$0.00",3,7,3,3,7,7,3,7,"30 months ago",TRUE,0,0,0,0,2019-11-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,NA
"849",18897700,20191121092348,54075917,"Jack",2016-01-10,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2 0LN","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45208,-2.57518,FALSE,"House","Private room",2,1.5,1,1,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Smoking allowed"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",NA,"$35.00",NA,NA,NA,NA,1,"$0.00",1,7,1,1,7,7,1,7,"28 months ago",TRUE,0,0,0,0,2019-11-21,15,0,2017-06-03,2017-08-13,97,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,0.5
"850",18924621,20191121092348,11435281,"Angie",2014-01-19,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'selfie']",TRUE,FALSE,"Bristol, England, United Kingdom",NA,"Brislington West",NA,"Bristol","England","BS4","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.44297,-2.56915,FALSE,"Apartment","Private room",2,1,1,1,"Real Bed","{Wifi,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Patio or balcony""}",NA,"$45.00",NA,NA,NA,"$5.00",1,"$0.00",1,1125,1,2,1125,1125,1.3,1125,"3 months ago",TRUE,0,19,49,49,2019-11-21,4,0,2017-08-11,2018-02-05,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,0.14
"851",18938274,20191121092348,122166170,"Alexander",2017-03-23,"92%","N/A",TRUE,NA,8,8,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 4BB","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45029,-2.59771,FALSE,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",Waterfront}",NA,"$100.00",NA,NA,"$100.00","$40.00",2,"$5.00",2,30,2,2,30,30,2,30,"a week ago",TRUE,14,40,70,156,2019-11-21,206,75,2017-06-20,2019-11-14,97,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"super_strict_30",FALSE,FALSE,7,7,0,0,6.98
"852",18939856,20191121092348,65499435,"Brett",2016-04-02,"100%","N/A",FALSE,NA,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 1EL","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45501,-2.59492,TRUE,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",""Pets allowed"",Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Smart lock"",Bathtub,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",NA,"$95.00",NA,NA,"$0.00","$20.00",1,"$0.00",1,1125,1,1,1125,1125,1,1125,"yesterday",TRUE,12,35,57,310,2019-11-21,204,78,2017-06-04,2019-11-03,93,10,9,10,10,10,9,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,2,2,0,0,6.79
"853",18943628,20191121092348,132062898,"Jane",2017-05-26,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 6SU","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44806,-2.59355,TRUE,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",NA,"$110.00",NA,NA,"$150.00","$45.00",1,"$0.00",2,1125,2,2,1125,1125,2,1125,"today",TRUE,5,26,48,221,2019-11-21,163,69,2017-06-18,2019-11-17,98,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,5.51
"854",18952716,20191121092348,28932344,"Thomas",2015-03-07,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Clifton",NA,"City of Bristol","England","BS8 4LA","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45353,-2.62465,TRUE,"Apartment","Private room",3,1.5,1,1,"Real Bed","{TV,Wifi,Kitchen,""Smoking allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony""}",NA,"$295.00",NA,NA,"$0.00","$0.00",2,"$40.00",1,1125,1,1,1125,1125,1,1125,"15 months ago",TRUE,0,0,0,0,2019-11-21,95,0,2017-06-03,2018-08-12,95,10,9,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,3.16
"855",18986908,20191121092348,82668107,"Jools",2016-07-09,"N/A","N/A",FALSE,NA,0,0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Hotwells & Harbourside",NA,"City of Bristol","England","BS15SY","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4511,-2.60623,FALSE,"Apartment","Entire home/apt",5,2,3,3,"Real Bed","{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",NA,"$175.00",NA,NA,"$100.00","$40.00",1,"$0.00",2,14,2,2,14,14,2,14,"5 months ago",TRUE,0,0,0,168,2019-11-21,37,1,2017-07-02,2018-11-24,99,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,1.27
"856",18992586,20191121092348,37732236,"Abi",2015-07-06,"100%","N/A",FALSE,NA,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Windmill Hill",NA,"City of Bristol","England","BS3 5AQ","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.43745,-2.58308,TRUE,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance""}",NA,"$69.00",NA,NA,"$0.00","$20.00",1,"$0.00",2,1125,2,2,1125,1125,2,1125,"13 months ago",TRUE,0,0,0,0,2019-11-21,20,2,2017-06-11,2018-12-27,98,10,9,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,0.67
"857",18994818,20191121092348,7102048,"Robert",2013-06-25,"100%","N/A",FALSE,NA,6,6,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS2","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45918,-2.58457,TRUE,"Other","Entire home/apt",3,1,2,2,"Real Bed","{TV,Wifi,Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Luggage dropoff allowed"",""No stairs or steps to enter"",""Wide doorway to guest bathroom"",""Accessible-height toilet""}",NA,"$95.00",NA,NA,"$80.00","$0.00",2,"$10.00",3,25,3,3,1125,1125,3,1125,"6 days ago",TRUE,12,42,72,338,2019-11-21,1,0,2018-07-04,2018-07-04,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,6,6,0,0,0.06
"858",19001541,20191121092348,132574145,"Pat",2017-05-30,"100%","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS6 5NA","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46536,-2.58674,TRUE,"House","Private room",1,1,1,1,"Real Bed","{Wifi,Kitchen,Breakfast,Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",NA,"$28.00",NA,NA,NA,NA,1,"$0.00",7,90,7,7,90,90,7,90,"5 months ago",TRUE,27,57,87,362,2019-11-21,17,7,2017-08-13,2019-10-31,86,9,8,10,9,9,8,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,0.61
"859",19003352,20191121092348,8830271,"Linda",2013-09-14,"100%","N/A",TRUE,NA,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2 0LD","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4518,-2.5766,TRUE,"House","Private room",2,2,1,1,"Real Bed","{Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",NA,"$50.00",NA,NA,"$0.00","$8.00",1,"$0.00",3,1125,3,3,1125,1125,3,1125,"yesterday",TRUE,0,0,0,170,2019-11-21,53,12,2017-07-30,2019-10-01,100,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,3,0,3,0,1.88
"860",19007543,20191121092348,132609396,"Jennie & James",2017-05-30,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Redland",NA,"City of Bristol","England","BS7","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.47883,-2.59428,TRUE,"House","Entire home/apt",5,2,3,4,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""High chair"",""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Children’s dinnerware""}",NA,"$92.00",NA,NA,NA,NA,1,"$0.00",2,14,2,2,14,14,2,14,"29 months ago",TRUE,0,0,0,0,2019-11-21,7,0,2017-07-09,2017-08-20,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,0.24
"861",19025674,20191121092348,26915163,"Clare",2015-01-29,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS2","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4597,-2.59209,FALSE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Hangers,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""No stairs or steps to enter"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter""}",NA,"$60.00",NA,NA,"$100.00","$25.00",2,"$10.00",2,1125,2,2,1125,1125,2,1125,"6 months ago",TRUE,0,0,0,0,2019-11-21,22,8,2017-06-02,2019-06-02,91,10,9,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,0.73
"862",19025857,20191121092348,83528919,"Suzanne",2016-07-13,"100%","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Horfield",NA,"City of Bristol","England","BS10 5EA","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.49427,-2.59972,FALSE,"Apartment","Private room",1,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",NA,"$36.00",NA,NA,NA,NA,1,"$10.00",1,5,1,1,5,5,1,5,"2 months ago",TRUE,26,56,86,361,2019-11-21,5,2,2017-09-21,2019-09-13,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,0.19
"863",19032019,20191121092348,132807651,"Adrian",2017-05-31,"90%","N/A",FALSE,NA,1,1,"['email', 'phone', 'facebook', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Hengrove & Whitchurch Park",NA,"City of Bristol","England","BS14 9DN","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.42604,-2.56682,TRUE,"Other","Entire home/apt",2,1,1,1,"Airbed","{Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Pets live on this property"",""Free street parking"",Heating,""Family/kid friendly"",Essentials,""Lock on bedroom door"",Iron,""translation missing: en.hosting_amenity_49"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Well-lit path to entrance"",""Accessible-height bed""}",NA,"$60.00",NA,NA,NA,NA,1,"$0.00",1,4,1,1,4,4,1,4,"4 days ago",TRUE,25,55,85,175,2019-11-21,102,50,2017-06-11,2019-11-10,95,10,9,10,10,9,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,3.42
"864",19043909,20191121092348,30657520,"Jane",2015-04-05,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Westbury-on-Trym & Henleaze",NA,"City of Bristol","England","BS9 3EP","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.49476,-2.61507,FALSE,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Children’s books and toys"",Crib,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$175.00",NA,NA,"$250.00","$0.00",4,"$30.00",3,14,3,3,14,14,3,14,"2 months ago",TRUE,23,45,75,337,2019-11-21,2,0,2018-01-17,2018-08-04,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.09
"865",19063960,20191121092348,22618465,"Dreaming Bristol",2014-10-16,"100%","N/A",TRUE,NA,12,12,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",TRUE,TRUE,"Bristol, England, United Kingdom",NA,"Central",NA,"Bristol","England","BS8 1HP","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45626,-2.60526,FALSE,"Apartment","Entire home/apt",10,1,1,6,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Breakfast,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Paid parking on premises""}",NA,"$65.00",NA,NA,"$0.00","$33.00",2,"$29.00",1,1125,1,1,1125,1125,1,1125,"yesterday",TRUE,23,50,80,169,2019-11-21,137,50,2017-07-02,2019-11-17,95,10,10,10,10,10,9,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,12,12,0,0,4.71
"866",19077030,20191121092348,10425686,"Eleana",2013-12-04,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'manual_offline']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46068,-2.59145,FALSE,"Apartment","Private room",3,1,1,1,"Real Bed","{Wifi,Kitchen,""Paid parking off premises"",""Pets allowed"",Doorman,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",NA,"$53.00",NA,NA,"$100.00","$17.00",2,"$40.00",1,30,1,1,30,30,1,30,"19 months ago",TRUE,0,0,0,0,2019-11-21,3,0,2017-07-22,2017-08-12,93,10,9,10,10,10,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,0.11
"867",19108166,20191121092348,133505035,"Rowie",2017-06-05,"100%","N/A",FALSE,NA,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Windmill Hill",NA,"City of Bristol","England","BS3 5BX","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.43814,-2.5754,TRUE,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""High chair"",""Stair gates"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Host greets you""}",NA,"$125.00",NA,NA,"$500.00","$40.00",1,"$0.00",2,1125,2,2,1125,1125,2,1125,"4 weeks ago",TRUE,0,0,0,18,2019-11-21,1,0,2018-05-31,2018-05-31,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.06
"868",19114465,20191121092348,3447377,"Louisa And Mark",2012-09-02,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'sent_id', 'work_email']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Clifton",NA,"City of Bristol","England","BS8 4PX","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4525,-2.61893,TRUE,"Apartment","Private room",1,1,1,1,"Futon","{Wifi,""Pets live on this property"",Cat(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""No stairs or steps to enter"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Accessible-height bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Host greets you"",""Handheld shower head""}",NA,"$30.00",NA,NA,"$0.00","$0.00",1,"$0.00",1,1125,1,1,1125,1125,1,1125,"2 weeks ago",TRUE,19,21,21,21,2019-11-21,181,76,2017-06-25,2019-11-17,97,10,10,10,10,9,10,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,0,1,0,6.17
"869",19126359,20191121092348,133676540,"Tamar",2017-06-06,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Bishopston & Ashley Down",NA,"City of Bristol","England","BS7 9QH","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.48393,-2.58272,TRUE,"Bed and breakfast","Private room",2,1.5,1,1,"Real Bed","{TV,Wifi,Kitchen,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Children’s books and toys"",""Babysitter recommendations"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Luggage dropoff allowed""}",NA,"$40.00",NA,NA,NA,"$10.00",1,"$8.00",2,1125,1,2,1125,1125,1.4,1125,"today",TRUE,5,19,25,40,2019-11-21,54,23,2017-06-12,2019-11-10,100,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,1.81
